1499,P883,FIPS 5-2 (code for US states),identifier for US states and other associated areas (numeric or alpha) per Federal Information Processing Standard FIPS 5-2
173,P884,State Water Register Code (Russia),identifier of a body of water in Russia
619,P885,origin of the watercourse,main source of a river or stream
1044,P886,LIR,"identifier in the Lexicon istoric retic (LIR), Romansh variant of Historical Dictionary of Switzerland"
1500,P887,based on heuristic,indicates that the property value is determined based on some heuristic (Q201413).
1501,P888,JSTOR article ID,identifier for an article in JSTOR
620,P889,Mathematical Reviews identifier,"Mathematical Reviews is a journal and online database published by the American Mathematical Society (AMS) that contains brief synopses (and occasionally evaluations) of many articles in mathematics, statistics and theoretical computer science."
1045,P892,Request for Comments identifier,"identifier for an item in Request for Comments, a publication of IETF and the Internet Society (without \"RFC\" prefix)"
1046,P893,Social Science Research Network ID,identifier for an article/paper at the SSRN
621,P894,Zentralblatt MATH,identifier in the zbMath database
1502,P897,United States Army and Air Force aircraft designation,identifier for a US Army and Air Force aircraft until 1962
622,P898,IPA,spelling in the International Phonetic Alphabet
459,P9,sister,subject has the object as their sister (female sibling)
174,P901,FIPS 10-4 (countries and regions),identifier for countries and regions per former Federal Information Processing Standard FIPS 10-4
1047,P902,HDS,"identifier in HDS/HLS/DHS/DSS: Historical Dictionary of Switzerland (Q642074), a national encyclopedia"
175,P905,PORT film identifier,identifier for a film or television program in the PORT-network
176,P906,SELIBR,identifier per Libris library catalog
177,P907,allgame ID,identifier in the allgame video game database
178,P908,PEGI rating,European video game rating system - see talk page for appropriate values
1503,P909,Nova Scotia Register of Historic Places identifier,identifier in the Nova Scotia Register of Historic Places
9,P91,sexual orientation,"the sexual orientation of the person - use IF AND ONLY IF they have stated it themselves, unambiguously, or it has been widely agreed upon by historians after their death"
1504,P910,topic's main category,main category of this topic
179,P911,South African municipality code,identifier for a municipality in South Africa
180,P912,facility,"the subject item has this type of facility, e.g. toilet, car park"
1048,P913,notation,mathematical notation or another symbol
181,P914,USK rating,German video game content rating - see talk page for appropriate values
623,P915,filming location,actual place where this scene/film was shot
1049,P916,GSRR rating,Taiwanese video game content rating system
624,P917,GRAU index,index of Russian (and Soviet) weapons and rockets
625,P918,NOC Occupation Code,NOC/CNP Code for a given occupation in Canada and Québec
1050,P919,SOC Occupation Code (2010),Standard Occupational Classification code for US jobs (2010 version)
914,P92,main regulatory text,text setting the main rules by which the subject is regulated
182,P920,Spanish subject headings for public libraries,"subject headings for public libraries maintained by the Spanish Ministry of Education, Culture and Sport. Terms are linked (in different numbers) to LCSH, GND, RAMEAU, LEMAC (Subject Headings in Catalan)."
626,P921,main subject,primary topic of a work
627,P922,magnetic ordering,magnetic ordering of a substance
183,P923,medical examinations,examinations that might be used to diagnose the medical condition
628,P924,medical treatment,treatment that might be used to heal the medical condition
1505,P925,presynaptic connection,neuron connects on its presynaptic end to
629,P926,postsynaptic connection,neuron connects on its postsynaptic end to
184,P927,anatomical location,where in the body does this anatomical feature lie
1506,P928,activating neurotransmitter,which neurotransmitter activates the neuron
630,P929,color space,mathematical model describing the way colors can be represented as tuples of numbers
185,P930,type of electrification,electrification system scheme and/or voltage
186,P931,place served by airport,city or region served by this airport
631,P932,PMCID,identifier issued by PubMed Central
187,P933,heritagefoundation.ca ID,identifier of Heritage Foundation of Newfoundland and Labrador
632,P935,Commons gallery,name of the Wikimedia Commons gallery page(s) related to this item (is suitable to allow multiple link to more gallery pages)
1507,P937,work location,location where persons were active
1051,P938,FishBase species identifier,identifier for a specie in FishBase
633,P939,KSH code,identifier for every municipality (town and commune) in Hungary issued by the Hungarian Central Statistical Office
467,P94,coat of arms image,image of the item's coat of arms
188,P940,GHS precautionary statements,code referring to a phrase giving advice about the correct handling of chemical substances and mixtures
1052,P941,inspired by,work which inspired this creative work
1508,P942,theme music,"the theme music/song used under licence by the item (film, event, sport club/team, person, etc.)"
1053,P943,programmer,coder for a piece of software or a digital creative work such as a video game
1054,P944,Code of nomenclature,the Code that governs the scientific name of this taxon
189,P945,allegiance,"the country (or other power) that the person, or organization, served"
634,P946,ISIN,identifier for a security
190,P947,RSL identifier (person),identifier of the Russian State Library
1055,P948,Wikivoyage banner,banner for the related Wikivoyage page
635,P949,NLI (Israel) identifier,identifier for authority control used at the National Library of Israel
1056,P950,BNE identifier,identifier from the authority file of the Biblioteca Nacional de España
191,P951,NSZL identifier,identifier from the authority file of the National Széchényi Library
1057,P952,ISCO occupation code,International Standard Classification of Occupations code
1058,P953,full text available at,URL of a web page containing the full text for this item
1059,P954,IBNR identifier,identifier for a railway station (Internationale Bahnhofsnummer)
1060,P957,ISBN-10,"identifier for a book (edition), ten digit"
1509,P958,"section, verse, or paragraph","paragraph, column, or other kind of special indication to find information on a page or on a document (legal texts et al.)"
636,P959,MSW identifier,identifier from Mammal Species of the World: a database that claims to provide an authoritative and comprehensive list of names of mammals (but the ICZN does not agree)
1061,P960,Tropicos taxon name identifier,identifier in the Tropicos database
637,P961,IPNI ID,International Plant Names Index provides an authoritative and comprehensive list of names of plants. Different from P586 which is for authors. But it is related to P428.
1062,P962,MycoBank taxon name identifier,identifier per MycoBank - a database that provides an authoritative and comprehensive list of names of fungi.
1063,P963,streaming media URL,a URL where the subject's media stream exists
1064,P964,Austrian municipality key,identifier for municipalities in Austria
1510,P965,burial plot reference,"string of references which identify a specific plot in a burial area, e.g. cemetery"
192,P966,MusicBrainz label ID,identifier for a label in the MusicBrainz open music encyclopedia
1065,P967,guest of honor,"guest(s) of honor invited to an event, e.g. a convention"
638,P968,e-mail,e-mail address
639,P969,located at street address,street address that the subject is located at
1326,P97,noble title,titles held by the person
193,P970,neurological function,The function of a neurological structure
640,P971,category combines topics,this category combines these two or more topics
194,P972,catalog,"catalogue for the item, or, as a qualifier of P528 - catalogue for which the 'catalog code' is valid"
1511,P973,described at URL,the item is described at the following URL
1512,P974,tributary,stream or river that flows into this main stem (or parent) river or a lake
10,P98,editor,editor of a compiled work such as a book or academic journal
641,P980,code for weekend and holiday homes (Sweden),"identifier for a for weekend or holiday home in Sweden, assigned by Statistics Sweden"
1066,P981,BAG-code for Dutch towns,"BAG (woonplaatscode) for Dutch towns, see Q1852859"
195,P982,MusicBrainz area ID,identifier for an area per the MusicBrainz open music encyclopedia
196,P984,IOC country code,three-letter abbreviation country code by the International Olympic Committee
197,P988,Philippine Standard Geographic Code,systematic classification and coding of geographic areas of the Philippines.
1513,P989,spoken text audio,audio file for the spoken work or Wikipedia article
642,P990,audio recording of the subject's spoken voice,audio file representing the speaking voice of a person; or of an  animated cartoon or other fictitious character
1514,P991,successful candidate,person(s) elected after the election
643,P993,NFPA Health,código NFPA que indica la peligrosidad de un producto químico para la salud
644,P994,NFPA Fire,deluge water sprey system
1067,P995,NFPA Reactivity,NFPA code for chemical or physical reactivity
645,P996,scan file (Commons),file on Wikimedia Commons related to the content of the source/book/report
1068,P998,dmoz,Open Directory Project
198,P999,ARICNS,identifier for stars in ARICNS
